from_link_id	to_link_id	strength_ll	contrib	distance	lexical
bfee0b3f-f6d8-4f0b-a2b6-9790114249ab+a38a05fb-1f5c-4335-a178-4add07670274	b0a8ea10-14ad-43a2-a3f7-cea38c74740e	0.908350	1.399902	3.000000	0.016667
1662ebf6-5901-491a-b17d-9a1267f81884	ca5725ed-069d-4441-bd92-ba391029c106	0.737692	2.463683	5.000000	0.000000
b66188ab-1a66-4365-8cbe-5cdaf69317e3+1bd320eb-7115-40b1-81e9-c10f717f3f75	ca5725ed-069d-4441-bd92-ba391029c106	0.833208	2.401857	4.000000	0.018182
b317171a-d940-4f08-b27c-ffe176461996+a8d073f6-cb82-4569-a6ea-be5c14642bf2	554aba7c-6e38-4652-ba21-7fc873169eb1	0.653147	1.262873	6.000000	0.000000
0ed74c20-a5eb-45bc-b3dc-d2365666d9ca	554aba7c-6e38-4652-ba21-7fc873169eb1	0.653147	1.246991	6.000000	0.000000
1614259e-c197-4542-b694-0c4ad173693b	1a512002-f84b-408f-a61b-5727882beb23	0.954776	1.863219	2.000000	0.000000
0172614a-7976-4e89-acb5-e3ae419e3df4+3046803e-bc6a-48ef-8a9f-220b2d77cd33	1a512002-f84b-408f-a61b-5727882beb23	0.859910	1.554462	4.000000	0.058824
ff491b3c-084f-421c-8e2f-49208a633b0a+d9e864a3-ecf6-4438-b2d7-3291146cd19b	9392d3b2-1dc9-4a6c-b90f-0d0ad44277ef	0.835241	1.600590	4.000000	0.021277
4a842049-b5e1-4379-90e4-0ab8f20aec40	9392d3b2-1dc9-4a6c-b90f-0d0ad44277ef	0.737692	1.328715	5.000000	0.000000
d1e4effe-518d-4154-a29f-b763bb4b3e86+6efb3d03-583b-41b0-9758-30d35436408a	9392d3b2-1dc9-4a6c-b90f-0d0ad44277ef	0.783089	0.933480	5.000000	0.076923
0f2f8062-4fa9-4f83-bb9d-94b0bca4172e+eebbf5b8-87f1-44e6-9257-83b7e85a6d76	74fe86e5-eee8-4bcd-a2a6-bab074f7bc90	0.821262	0.836860	4.000000	0.000000
0d1cf4a4-5d9a-4d6a-8f70-585d42cd9936	9d98abe7-28a0-409c-ac90-bf328c85a5d4	0.500000	1.594342	8.000000	0.000000
0d1cf4a4-5d9a-4d6a-8f70-585d42cd9936	9d237644-f20e-49ec-8bda-7030dacec0c2	0.989797	3.156149	1.000000	0.000000
392ec4e4-4772-4917-9f97-8cc7712947cd+9417c4e4-6175-47fd-a671-4febe2880c13	9d237644-f20e-49ec-8bda-7030dacec0c2	1.019512	3.119308	0.000000	0.024390
a5a2c5e4-eff9-4830-8a27-c030ca79a41a+5a8de067-ae95-4b87-8f2e-a608371bf51c	d850c055-7aa2-4652-ad66-7e01abd0282f	0.653147	2.781257	6.000000	0.000000
29fd9e06-d6c7-47d4-9171-6d272f4eb682+fae7e380-065f-4665-a980-07f7da2396eb	d850c055-7aa2-4652-ad66-7e01abd0282f	0.954776	1.736811	2.000000	0.000000
9655f95d-bb6c-4dbc-9776-09954271b626+39a7e237-5364-4dc7-b205-b4389701cf8f	ce7bd9a9-90db-4bda-a34b-a2830c2a0c71	0.854955	0.757153	4.000000	0.051282
80b4e1a0-94b1-499d-9c85-4c532a2f4501+4c29410c-8525-48f9-9a0c-bb4fe0748ee7	f9f77e33-ebe2-44db-940e-4f016f739074	0.530769	1.499240	8.000000	0.076923
9997e5c8-75f5-4208-946e-2c74d1eb281e+1e41597e-500f-4990-9d64-adca4df366b1	f9f77e33-ebe2-44db-940e-4f016f739074	0.500000	1.390606	8.000000	0.000000
b3ec63f0-4fe4-4b40-a1ee-3fbda184a07c+0b3f7ee5-9a0a-46b2-87d5-142c9d9280bf	271e453f-9948-48b0-94cf-fdf28eede70b	0.954776	3.481936	2.000000	0.000000
7a8e4d6d-62bf-4e62-8362-fbe9ded5fbc2	271e453f-9948-48b0-94cf-fdf28eede70b	0.737692	3.175447	5.000000	0.000000
400bdd3c-77cb-4f41-849c-92dfa4c24032+c23f6842-bcb5-4c38-9119-ef8494f6e5d7	271e453f-9948-48b0-94cf-fdf28eede70b	0.675865	2.988471	6.000000	0.043478
d9c7f754-f601-4965-a1d2-3cbee05bd461	35d0d8bb-db75-4246-832f-fca184180355	0.821262	1.152305	4.000000	0.000000
7e7fddcf-ed07-4ab5-9e0c-b5c6c5a1e43b	35d0d8bb-db75-4246-832f-fca184180355	0.653147	0.849258	6.000000	0.000000
d9c7f754-f601-4965-a1d2-3cbee05bd461	7e7fddcf-ed07-4ab5-9e0c-b5c6c5a1e43b	0.954776	1.339636	2.000000	0.000000
35d0d8bb-db75-4246-832f-fca184180355	7e7fddcf-ed07-4ab5-9e0c-b5c6c5a1e43b	0.653147	0.838342	6.000000	0.000000
7e7fddcf-ed07-4ab5-9e0c-b5c6c5a1e43b	d9c7f754-f601-4965-a1d2-3cbee05bd461	0.954776	1.241453	2.000000	0.000000
35d0d8bb-db75-4246-832f-fca184180355	d9c7f754-f601-4965-a1d2-3cbee05bd461	0.821262	1.054126	4.000000	0.000000
5e22240d-0e35-4388-ad0f-664db22f5ded+bfdf4854-fa49-4c9e-b4a5-964a1093e816	14dc04ff-9dfe-4411-91d2-fb38e6e04ab3	0.964569	1.605685	2.000000	0.012821
bcbd6ab4-b034-4580-9903-77d39c560e29+29826d4e-37ee-4b03-8b89-7981b1a547ae	14dc04ff-9dfe-4411-91d2-fb38e6e04ab3	0.507843	0.837179	8.000000	0.019608
28aad481-4917-4009-a0f9-0bb576288c90+70af8928-b1c2-4ae0-8d92-86c66e8ade43	9a62878d-15be-40a9-a597-9164abf65db2	0.752086	2.124204	5.000000	0.024390
f7f71261-f682-49fc-835a-7ab51bc31df3	9a62878d-15be-40a9-a597-9164abf65db2	0.737692	2.029172	5.000000	0.000000
2aa3091a-c56b-46cc-be95-34bb955758d3	9a62878d-15be-40a9-a597-9164abf65db2	0.572919	1.675298	7.000000	0.000000
28aad481-4917-4009-a0f9-0bb576288c90+70af8928-b1c2-4ae0-8d92-86c66e8ade43	f7f71261-f682-49fc-835a-7ab51bc31df3	1.000000	2.824415	0.000000	0.000000
2aa3091a-c56b-46cc-be95-34bb955758d3	f7f71261-f682-49fc-835a-7ab51bc31df3	0.954776	2.791905	2.000000	0.000000
9a62878d-15be-40a9-a597-9164abf65db2	f7f71261-f682-49fc-835a-7ab51bc31df3	0.737692	1.321253	5.000000	0.000000
bd241144-4f27-448b-8972-d50b6e4c2e18	1feb00fb-8501-4970-96ac-ca2ad7f9777c	0.653147	1.088495	6.000000	0.000000
d454a047-7f96-4e46-b9fa-ab6a7bd3ad24+a93be689-6b6a-4e7d-95d6-49cf36f091e7	e5aefce5-a787-4390-822f-e73b391811f0	0.989797	1.483326	1.000000	0.000000
45b99f2c-d2a3-4417-b085-57694c7a9921+b62ee46a-ef7f-44ad-99c0-6d9b75462a4b	fb288f03-d57d-4971-9c22-20d0574ecc34	0.994977	1.568280	2.000000	0.052632
4b626907-e4b9-44e0-8124-835f1ea9024c+e43f9fd0-fc68-418b-834a-85bdcf9e2b34	6849506c-866d-450c-b271-c830b0793c5c	0.511538	0.559035	8.000000	0.028846
3eb6e251-5c6c-4bcd-9d84-30981496ca1b+1081fa05-e39b-4242-a22e-285b875f128c	a890e769-e2f5-46e7-9fcd-4e247f4dc86c	0.520253	1.107732	8.000000	0.050633
97cd543b-5739-40a5-9ae0-923287957b10+6bf0b560-ed82-4c44-b8ce-14300bcfe835	39f95dbf-f3eb-459b-b975-bfc122149628	0.801493	0.720404	5.000000	0.108108
a8361df1-5565-4c5e-8237-7b513c56a7d2+728b49ba-def7-47b8-b21d-efa5b6fb603c	837e10f6-7136-4bfb-8df9-37d4697ce9ef	0.525000	0.964948	8.000000	0.062500
8d8c4f30-c9e6-4c39-ab5f-07c7b70998fb	07684b0b-a1bd-4006-8ad4-7fb05a7ccfd7	0.896398	0.746888	3.000000	0.000000
07684b0b-a1bd-4006-8ad4-7fb05a7ccfd7	8d8c4f30-c9e6-4c39-ab5f-07c7b70998fb	0.896398	0.731545	3.000000	0.000000
df017af7-8ff6-4f13-9c53-7a9a1086ca22+5018c710-5824-415e-9069-598162ca53cd	143352ed-1879-467e-9cd7-9c85ff0fecc1	0.674048	1.717520	6.000000	0.040000
8f33a2c1-be3a-43fb-9f26-f205234964d0+3c30db30-1f6a-4ac9-97fa-8f0a309e98b2	143352ed-1879-467e-9cd7-9c85ff0fecc1	0.506349	1.165350	8.000000	0.015873
a6ec95c2-1c31-444d-be5a-3a7c6919b590+f11dda63-656d-4e71-99cb-c74c93e337b6	6a90cded-b2a5-48ac-980b-7e99e8d2093e	0.694948	1.128923	6.000000	0.080000
b04e4a6f-cf52-48d6-8e42-7bd38f7afe1c	2e60a917-6e86-4bbf-8c3c-d1d21f0ef996	0.989797	0.999548	1.000000	0.000000
2e60a917-6e86-4bbf-8c3c-d1d21f0ef996	b04e4a6f-cf52-48d6-8e42-7bd38f7afe1c	0.989797	1.000842	1.000000	0.000000
3736c7b2-3055-42cf-8eaa-09554311ba65+42826b9f-abfa-479c-b6a7-f89792892c56	286ab627-b406-4a44-b3b8-a9706f047828	0.917489	1.949752	3.000000	0.029412
2c4d26f2-f2db-463e-b959-d09d75170dd2	286ab627-b406-4a44-b3b8-a9706f047828	0.500000	1.548401	8.000000	0.000000
b0175a00-c65b-4365-8256-f3e6fecfbf7b+7026143c-2ae1-4ed3-98b7-9cb859da4e77	2c4d26f2-f2db-463e-b959-d09d75170dd2	1.046356	4.457689	1.000000	0.071429
3736c7b2-3055-42cf-8eaa-09554311ba65+42826b9f-abfa-479c-b6a7-f89792892c56	2c4d26f2-f2db-463e-b959-d09d75170dd2	0.755050	1.604553	5.000000	0.029412
286ab627-b406-4a44-b3b8-a9706f047828	2c4d26f2-f2db-463e-b959-d09d75170dd2	0.500000	0.747810	8.000000	0.000000
342aad81-bb41-4643-9859-e8c221826d32+96e9866d-d6a9-4aed-b025-18c33eeb98bd	2fa402e6-936e-46d7-8d21-eb117a77c395	0.821262	5.895471	4.000000	0.000000
33d26595-933d-4fea-8783-66e9f787a6f8+808d34d4-3c48-4347-a1f5-886c8d8c0101	2fa402e6-936e-46d7-8d21-eb117a77c395	0.954776	4.092907	2.000000	0.000000
d4026618-d785-4797-ba4b-f5348b35a9ac+81a0ba3d-6a0c-44d4-b733-fa4baf7499bc	2fa402e6-936e-46d7-8d21-eb117a77c395	0.916887	3.376162	3.000000	0.028571
fb6def1e-867f-4813-aeda-5911ac058efd	2fa402e6-936e-46d7-8d21-eb117a77c395	0.500000	3.226651	8.000000	0.000000
342aad81-bb41-4643-9859-e8c221826d32+96e9866d-d6a9-4aed-b025-18c33eeb98bd	fb6def1e-867f-4813-aeda-5911ac058efd	0.821262	5.895471	4.000000	0.000000
d7052d4e-4f81-4f6c-b8b1-2a02e6533196	fb6def1e-867f-4813-aeda-5911ac058efd	0.737692	3.208405	5.000000	0.000000
2fa402e6-936e-46d7-8d21-eb117a77c395	fb6def1e-867f-4813-aeda-5911ac058efd	0.500000	2.905145	8.000000	0.000000
fb6def1e-867f-4813-aeda-5911ac058efd	d7052d4e-4f81-4f6c-b8b1-2a02e6533196	0.737692	4.760551	5.000000	0.000000
4d9f08a7-ba5a-42a3-a315-d64fa75b0592	d7052d4e-4f81-4f6c-b8b1-2a02e6533196	0.821262	1.770505	4.000000	0.000000
a84962ad-9529-4465-b41d-fb487bb567f4+cca70865-5cff-4187-aa50-56ed93e76192	da52fa2a-ba7e-4289-a117-cb3c8fcdc564	1.065210	2.573470	1.000000	0.095238
667d5602-0bff-41fb-aace-67e1e24b9dd9	25e72890-5f44-4bd2-9bd1-eb4812d93102	1.168421	2.624108	0.000000	0.210526
1a512002-f84b-408f-a61b-5727882beb23	1614259e-c197-4542-b694-0c4ad173693b	0.954776	1.634230	2.000000	0.000000
0172614a-7976-4e89-acb5-e3ae419e3df4+3046803e-bc6a-48ef-8a9f-220b2d77cd33	1614259e-c197-4542-b694-0c4ad173693b	0.653147	1.180696	6.000000	0.000000
4eea71d1-20f3-46af-8d16-3e242ce9ad14+f55b33d7-d96a-41fb-ba84-56af1e27e71b	f6af0064-6af4-4531-af1f-4dd901dfe895	0.737692	1.180264	5.000000	0.000000
561be1e9-150c-46db-b28b-568c5a463d65+b741aaa0-7f69-44be-a50e-801ececef9ec	d27bfdfb-29ef-4a7a-b5ce-70853b7ac2c6	1.039286	5.546086	1.000000	0.062500
a2583c9b-e055-443f-9222-19f9fc85b011	d27bfdfb-29ef-4a7a-b5ce-70853b7ac2c6	0.954776	4.846485	2.000000	0.000000
561be1e9-150c-46db-b28b-568c5a463d65+b741aaa0-7f69-44be-a50e-801ececef9ec	a2583c9b-e055-443f-9222-19f9fc85b011	0.989797	5.281987	1.000000	0.000000
d27bfdfb-29ef-4a7a-b5ce-70853b7ac2c6	a2583c9b-e055-443f-9222-19f9fc85b011	0.954776	4.931161	2.000000	0.000000
dfd9d234-d962-4a83-a01b-5ca895ea4297	0184d01a-0f0e-4d16-a2d1-8d51c860a9f2	1.000000	0.967360	0.000000	0.000000
0184d01a-0f0e-4d16-a2d1-8d51c860a9f2	dfd9d234-d962-4a83-a01b-5ca895ea4297	1.000000	0.967252	0.000000	0.000000
d65b533c-c642-492a-a3dc-126cc9df2241+c6124ba7-a17f-42c0-8154-986b980c93a3	629985c0-a2a0-47c4-9c70-f27d246e2aca	0.777036	1.999140	5.000000	0.066667
db75e17f-8e71-45f3-91cb-9fa95513fee8+fbab2af1-9abf-4d96-9e2d-638a3449585b	629985c0-a2a0-47c4-9c70-f27d246e2aca	0.774577	1.962054	5.000000	0.062500
d65b533c-c642-492a-a3dc-126cc9df2241+c6124ba7-a17f-42c0-8154-986b980c93a3	069e0fa3-2d68-45a5-a577-83b06df27082	0.821262	2.112925	4.000000	0.000000
db75e17f-8e71-45f3-91cb-9fa95513fee8+fbab2af1-9abf-4d96-9e2d-638a3449585b	069e0fa3-2d68-45a5-a577-83b06df27082	0.821262	2.080311	4.000000	0.000000
d8d6eb66-6a05-40ce-8a91-216ca4786e61	069e0fa3-2d68-45a5-a577-83b06df27082	0.572919	1.111813	7.000000	0.000000
069e0fa3-2d68-45a5-a577-83b06df27082	d8d6eb66-6a05-40ce-8a91-216ca4786e61	0.572919	1.481721	7.000000	0.000000
9526aede-4666-4dcb-b5bf-cc8d0b4f6aeb	d8d6eb66-6a05-40ce-8a91-216ca4786e61	0.896398	1.086620	3.000000	0.000000
d8d6eb66-6a05-40ce-8a91-216ca4786e61	9526aede-4666-4dcb-b5bf-cc8d0b4f6aeb	0.896398	1.739561	3.000000	0.000000
4c51bc38-f31d-419c-8ac8-16e90002b472+11cd8d35-9d20-496d-937e-6e48e1f04829	1662ebf6-5901-491a-b17d-9a1267f81884	0.737692	2.697161	5.000000	0.000000
ca5725ed-069d-4441-bd92-ba391029c106	1662ebf6-5901-491a-b17d-9a1267f81884	0.737692	2.282169	5.000000	0.000000
4075e064-ec4e-4481-a413-25531b3c6b22+e7d5d9c9-ed6c-41b5-a56b-1df5a1dcd45b	dc6d1d3f-9a9d-464d-a7ea-b2ee45a8fcb8	0.505634	1.930054	8.000000	0.014085
19ea1043-07ba-4944-a647-68572ad533f0	02f19fc5-e16f-4686-b08a-9b56c5525d26	0.821262	1.042506	4.000000	0.000000
78789b53-4982-44e8-b53c-067923c1d101+56640e8a-0f33-4d22-b2fa-43610074360a	02f19fc5-e16f-4686-b08a-9b56c5525d26	0.579759	0.566115	7.000000	0.014925
02f19fc5-e16f-4686-b08a-9b56c5525d26	19ea1043-07ba-4944-a647-68572ad533f0	0.821262	1.268301	4.000000	0.000000
ff491b3c-084f-421c-8e2f-49208a633b0a+d9e864a3-ecf6-4438-b2d7-3291146cd19b	4a842049-b5e1-4379-90e4-0ab8f20aec40	0.989797	1.896767	1.000000	0.000000
9392d3b2-1dc9-4a6c-b90f-0d0ad44277ef	4a842049-b5e1-4379-90e4-0ab8f20aec40	0.737692	1.560297	5.000000	0.000000
ac0c96bc-53f4-4fe5-ba71-196cfa3298e1+f5e4da7f-221b-40cc-b710-7103af011701	e6ee28a6-b0e0-42f7-9aab-39026189a4e6	0.989797	2.441915	1.000000	0.000000
b317171a-d940-4f08-b27c-ffe176461996+a8d073f6-cb82-4569-a6ea-be5c14642bf2	e6ee28a6-b0e0-42f7-9aab-39026189a4e6	0.572919	1.107750	7.000000	0.000000
0f88535c-8ffa-419d-a064-bf455b3c10a6	e6ee28a6-b0e0-42f7-9aab-39026189a4e6	0.572919	1.013890	7.000000	0.000000
ac0c96bc-53f4-4fe5-ba71-196cfa3298e1+f5e4da7f-221b-40cc-b710-7103af011701	0f88535c-8ffa-419d-a064-bf455b3c10a6	0.708149	1.747065	6.000000	0.105263
e6ee28a6-b0e0-42f7-9aab-39026189a4e6	0f88535c-8ffa-419d-a064-bf455b3c10a6	0.572919	1.338877	7.000000	0.000000
